volume_url,volume_title,year,venue,paper_count
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-143,19th International Workshop on Algorithms in Bioinformatics (WABI 2019),2019,WABI,24
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-140,30th International Conference on Concurrency Theory (CONCUR 2019),2019,CONCUR,41
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-139,8th Conference on Algebra and Coalgebra in Computer Science (CALCO 2019),2019,CALCO,20
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-138,44th International Symposium on Mathematical Foundations of Computer Science (MFCS 2019),2019,MFCS,83
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-137,34th Computational Complexity Conference (CCC 2019),2019,CCC,32
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-135,"14th Conference on the Theory of Quantum Computation, Communication and Cryptography (TQC 2019)",2019,TQC,10
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-132,"46th International Colloquium on Automata, Languages, and Programming (ICALP 2019)",2019,ICALP,151
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-131,4th International Conference on Formal Structures for Computation and Deduction (FSCD 2019),2019,FSCD,34
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-130,24th International Conference on Types for Proofs and Programs (TYPES 2018),2018,TYPES,7
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-129,35th International Symposium on Computational Geometry (SoCG 2019),2019,SoCG,66
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-128,30th Annual Symposium on Combinatorial Pattern Matching (CPM 2019),2019,CPM,32
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-127,22nd International Conference on Database Theory (ICDT 2019),2019,ICDT,24
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-126,36th International Symposium on Theoretical Aspects of Computer Science (STACS 2019),2019,STACS,59
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-125,22nd International Conference on Principles of Distributed Systems (OPODIS 2018),2018,OPODIS,31
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-124,10th Innovations in Theoretical Computer Science Conference (ITCS 2019),2019,ITCS,66
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-123,29th International Symposium on Algorithms and Computation (ISAAC 2018),2018,ISAAC,73
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-122,38th IARCS Annual Conference on Foundations of Software Technology and Theoretical Computer Science (FSTTCS 2018),2018,FSTTCS,48
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-121,32nd International Symposium on Distributed Computing (DISC 2018),2018,DISC,52
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-120,25th International Symposium on Temporal Representation and Reasoning (TIME 2018),2018,TIME,23
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-119,27th EACSL Annual Conference on Computer Science Logic (CSL 2018),2018,CSL,37
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-118,29th International Conference on Concurrency Theory (CONCUR 2018),2018,CONCUR,42
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-117,43rd International Symposium on Mathematical Foundations of Computer Science (MFCS 2018),2018,MFCS,84
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-116,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques (APPROX/RANDOM 2018)",2018,APPROX/RANDOM,58
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-115,13th International Symposium on Parameterized and Exact Computation (IPEC 2018),2018,IPEC,26
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-113,18th International Workshop on Algorithms in Bioinformatics (WABI 2018),2018,WABI,25
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-112,26th Annual European Symposium on Algorithms (ESA 2018),2018,ESA,73
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-111,"13th Conference on the Theory of Quantum Computation, Communication and Cryptography (TQC 2018)",2018,TQC,10
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-108,3rd International Conference on Formal Structures for Computation and Deduction (FSCD 2018),2018,FSCD,32
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-107,"45th International Colloquium on Automata, Languages, and Programming (ICALP 2018)",2018,ICALP,165
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-105,29th Annual Symposium on Combinatorial Pattern Matching (CPM 2018),2018,CPM,24
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-103,17th International Symposium on Experimental Algorithms (SEA 2018),2018,SEA,30
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-102,33rd Computational Complexity Conference (CCC 2018),2018,CCC,28
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-101,16th Scandinavian Symposium and Workshops on Algorithm Theory (SWAT 2018),2018,SWAT,33
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-100,9th International Conference on Fun with Algorithms (FUN 2018),2018,FUN,32
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-99,34th International Symposium on Computational Geometry (SoCG 2018),2018,SoCG,77
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-98,21st International Conference on Database Theory (ICDT 2018),2018,ICDT,20
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-96,35th Symposium on Theoretical Aspects of Computer Science (STACS 2018),2018,STACS,58
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-94,9th Innovations in Theoretical Computer Science Conference (ITCS 2018),2018,ITCS,59
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-97,22nd International Conference on Types for Proofs and Programs (TYPES 2016),2016,TYPES,15
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-95,21st International Conference on Principles of Distributed Systems (OPODIS 2017),2017,OPODIS,32
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-93,37th IARCS Annual Conference on Foundations of Software Technology and Theoretical Computer Science (FSTTCS 2017),2017,FSTTCS,47
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-92,28th International Symposium on Algorithms and Computation (ISAAC 2017),2017,ISAAC,67
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-91,31st International Symposium on Distributed Computing (DISC 2017),2017,DISC,59
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-90,24th International Symposium on Temporal Representation and Reasoning (TIME 2017),2017,TIME,23
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-89,12th International Symposium on Parameterized and Exact Computation (IPEC 2017),2017,IPEC,30
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-88,17th International Workshop on Algorithms in Bioinformatics (WABI 2017),2017,WABI,27
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-87,25th Annual European Symposium on Algorithms (ESA 2017),2017,ESA,70
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-85,28th International Conference on Concurrency Theory (CONCUR 2017),2017,CONCUR,40
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-84,2nd International Conference on Formal Structures for Computation and Deduction (FSCD 2017),2017,FSCD,33
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-83,42nd International Symposium on Mathematical Foundations of Computer Science (MFCS 2017),2017,MFCS,85
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-82,26th EACSL Annual Conference on Computer Science Logic (CSL 2017),2017,CSL,42
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-81,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques (APPROX/RANDOM 2017)",2017,APPROX/RANDOM,49
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-80,"44th International Colloquium on Automata, Languages, and Programming (ICALP 2017)",2017,ICALP,141
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-79,32nd Computational Complexity Conference (CCC 2017),2017,CCC,33
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-78,28th Annual Symposium on Combinatorial Pattern Matching (CPM 2017),2017,CPM,31
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-77,33rd International Symposium on Computational Geometry (SoCG 2017),2017,SoCG,67
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-75,16th International Symposium on Experimental Algorithms (SEA 2017),2017,SEA,33
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-73,"12th Conference on the Theory of Quantum Computation, Communication and Cryptography (TQC 2017)",2017,TQC,10
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-72,7th Conference on Algebra and Coalgebra in Computer Science (CALCO 2017),2017,CALCO,25
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-70,20th International Conference on Principles of Distributed Systems (OPODIS 2016),2016,OPODIS,35
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-69,21st International Conference on Types for Proofs and Programs (TYPES 2015),2015,TYPES,9
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-68,20th International Conference on Database Theory (ICDT 2017),2017,ICDT,22
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-67,8th Innovations in Theoretical Computer Science Conference (ITCS 2017),2017,ITCS,60
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-66,34th Symposium on Theoretical Aspects of Computer Science (STACS 2017),2017,STACS,58
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-65,36th IARCS Annual Conference on Foundations of Software Technology and Theoretical Computer Science (FSTTCS 2016),2016,FSTTCS,50
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-64,27th International Symposium on Algorithms and Computation (ISAAC 2016),2016,ISAAC,64
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-63,11th International Symposium on Parameterized and Exact Computation (IPEC 2016),2016,IPEC,30
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-62,25th EACSL Annual Conference on Computer Science Logic (CSL 2016),2016,CSL,42
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-61,"11th Conference on the Theory of Quantum Computation, Communication and Cryptography (TQC 2016)",2016,TQC,9
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-60,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques (APPROX/RANDOM 2016)",2016,APPROX/RANDOM,47
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-59,27th International Conference on Concurrency Theory (CONCUR 2016),2016,CONCUR,37
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-58,41st International Symposium on Mathematical Foundations of Computer Science (MFCS 2016),2016,MFCS,89
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-57,24th Annual European Symposium on Algorithms (ESA 2016),2016,ESA,78
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-55,"43rd International Colloquium on Automata, Languages, and Programming (ICALP 2016)",2016,ICALP,150
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-54,27th Annual Symposium on Combinatorial Pattern Matching (CPM 2016),2016,CPM,29
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-53,15th Scandinavian Symposium and Workshops on Algorithm Theory (SWAT 2016),2016,SWAT,33
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-52,1st International Conference on Formal Structures for Computation and Deduction (FSCD 2016),2016,FSCD,36
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-51,32nd International Symposium on Computational Geometry (SoCG 2016),2016,SoCG,72
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-50,31st Conference on Computational Complexity (CCC 2016),2016,CCC,35
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-49,8th International Conference on Fun with Algorithms (FUN 2016),2016,FUN,25
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-48,19th International Conference on Database Theory (ICDT 2016),2016,ICDT,23
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-47,33rd Symposium on Theoretical Aspects of Computer Science (STACS 2016),2016,STACS,58
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-46,19th International Conference on Principles of Distributed Systems (OPODIS 2015),2015,OPODIS,36
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-45,35th IARCS Annual Conference on Foundations of Software Technology and Theoretical Computer Science (FSTTCS 2015),2015,FSTTCS,48
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-44,"10th Conference on the Theory of Quantum Computation, Communication and Cryptography (TQC 2015)",2015,TQC,16
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-43,10th International Symposium on Parameterized and Exact Computation (IPEC 2015),2015,IPEC,34
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-42,26th International Conference on Concurrency Theory (CONCUR 2015),2015,CONCUR,38
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-41,24th EACSL Annual Conference on Computer Science Logic (CSL 2015),2015,CSL,43
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-40,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques (APPROX/RANDOM 2015)",2015,APPROX/RANDOM,56
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-35,6th Conference on Algebra and Coalgebra in Computer Science (CALCO 2015),2015,CALCO,21
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-34,31st International Symposium on Computational Geometry (SoCG 2015),2015,SoCG,65
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-33,30th Conference on Computational Complexity (CCC 2015),2015,CCC,30
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-31,18th International Conference on Database Theory (ICDT 2015),2015,ICDT,25
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-30,32nd International Symposium on Theoretical Aspects of Computer Science (STACS 2015),2015,STACS,60
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-29,34th International Conference on Foundation of Software Technology and Theoretical Computer Science (FSTTCS 2014),2014,FSTTCS,53
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-28,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques (APPROX/RANDOM 2014)",2014,APPROX/RANDOM,61
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-27,"9th Conference on the Theory of Quantum Computation, Communication and Cryptography (TQC 2014)",2014,TQC,18
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-26,19th International Conference on Types for Proofs and Programs (TYPES 2013),2013,TYPES,13
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-25,31st International Symposium on Theoretical Aspects of Computer Science (STACS 2014),2014,STACS,58
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-24,IARCS Annual Conference on Foundations of Software Technology and Theoretical Computer Science (FSTTCS 2013),2013,FSTTCS,45
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-23,Computer Science Logic 2013 (CSL 2013),2013,CSL,42
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-22,"8th Conference on the Theory of Quantum Computation, Communication and Cryptography (TQC 2013)",2013,TQC,22
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-20,30th International Symposium on Theoretical Aspects of Computer Science (STACS 2013),2013,STACS,59
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-19,18th International Workshop on Types for Proofs and Programs (TYPES 2011),2011,TYPES,5
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-18,IARCS Annual Conference on Foundations of Software Technology and Theoretical Computer Science (FSTTCS 2012),2012,FSTTCS,48
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-14,29th International Symposium on Theoretical Aspects of Computer Science (STACS 2012),2012,STACS,58
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-13,IARCS Annual Conference on Foundations of Software Technology and Theoretical Computer Science (FSTTCS 2011),2011,FSTTCS,44
https://drops.dagstuhl.de/entities/volume/LIPIcs-volume-9,28th International Symposium on Theoretical Aspects of Computer Science (STACS 2011),2011,STACS,58
https://proceedings.mlr.press/v336/,Volume 336 Proceedings of COLT 2026,2026,COLT,196
https://proceedings.mlr.press/v313/,Volume 313 Proceedings of ALT 2026,2026,ALT,69
https://proceedings.mlr.press/v291/,Volume 291 Proceedings of COLT 2025,2025,COLT,181
https://proceedings.mlr.press/v272/,Volume 272 Proceedings of ALT 2025,2025,ALT,51
https://proceedings.mlr.press/v247/,Volume 247 Proceedings of COLT 2024,2024,COLT,169
https://proceedings.mlr.press/v237/,Volume 237 Proceedings of ALT 2024,2024,ALT,44
https://proceedings.mlr.press/v195/,Volume 195 Proceedings of COLT 2023,2023,COLT,169
https://proceedings.mlr.press/v201/,Volume 201 Proceedings of ALT 2023,2023,ALT,48
https://proceedings.mlr.press/v178/,Volume 178 Proceedings of COLT 2022,2022,COLT,162
https://proceedings.mlr.press/v167/,Volume 167 ALT 2022 Proceedings,2022,ALT,42
https://proceedings.mlr.press/v134/,Volume 134 Proceedings of COLT 2021,2021,COLT,140
https://proceedings.mlr.press/v132/,Volume 132 ALT 2021 Proceedings,2021,ALT,46
https://proceedings.mlr.press/v125/,Volume 125 COLT 2020 Proceedings,2020,COLT,125
https://proceedings.mlr.press/v117/,Volume 117 ALT 2020 Proceedings,2020,ALT,38
https://proceedings.mlr.press/v99/,Volume 99 COLT 2019,2019,COLT,126
https://proceedings.mlr.press/v98/,Volume 98 ALT 2019 Proceedings,2019,ALT,37
https://proceedings.mlr.press/v75/,Volume 75 Proceedings of COLT 2018,2018,COLT,93
https://proceedings.mlr.press/v83/,Volume 83 ALT 2018 Proceedings,2018,ALT,33
https://proceedings.mlr.press/v76/,Volume 76 ALT 2017 Proceedings,2017,ALT,33
https://proceedings.mlr.press/v65/,Volume 65 COLT 2017 Proceedings,2017,COLT,75
https://proceedings.mlr.press/v49/,Volume 49 COLT 2016 Proceedings,2016,COLT,69
https://proceedings.mlr.press/v40/,Volume 40 COLT 2015 Proceedings,2015,COLT,76
https://proceedings.mlr.press/v35/,Volume 35 COLT 2014 Proceedings,2014,COLT,60
https://proceedings.mlr.press/v30/,Volume 30 COLT 2013 Proceedings,2013,COLT,50
https://proceedings.mlr.press/v23/,Volume 23 COLT 2012 Proceedings,2012,COLT,46
https://proceedings.mlr.press/v19/,Volume 19 COLT 2011 Proceedings,2011,COLT,42
