TCS-2194	Are there any methods for finding a point at rational distance to families of five-point sets?	Harborth’s Conjecture for 4-Regular Planar Graphs
TCS-2196	How many ways can one draw a graph?	Enumeration of Intersection Graphs of x-Monotone Curves
TCS-2197	What is the complexity of finding non-strict upward planar embeddings of trees on a given grid?	Strict Upward Planar Grid Drawings of Binary Trees with Minimal Area (Poster Abstract)
TCS-2199	Can the dependency of c(α) on α in (2) be improved?	Partitioning Complete Geometric Graphs on Dense Point Sets into Plane Subgraphs
TCS-2207	What properties should the data and query distribution satisfy so that the running time is polynomial in d as well?	Computing Data Distribution from Query Selectivities
TCS-2215	Can we prove a real version of Toda’s theorem [30]?	The Existential Theory of the Reals with Summation Operators
TCS-2216	What is the complexity of Simple AT-graph Realizability if λ(A) is 4 or 5?	Simple Realizability of Abstract Topological Graphs
TCS-2226	If we have t arbitrary radii as in DC, does the problem become APX-hard?	Geometric Covering via Extraction Theorem
TCS-2233	Are there hereditary (or even monotone) classes of local complexity Ω(nc ) for c > 1?	Local Certification of Geometric Graph Classes
TCS-2239	For the problem variants MFDSC and MIFD, can we find all ∞-safe paths in polynomial time?	Accelerating ILP Solvers for Minimum Flow Decompositions Through Search Space and Dimensionality Reductions
TCS-2251	Can a sparser convex-combination of points be computed efficiently?	No-Dimensional Tverberg Partitions Revisited
TCS-2268	For general yi , we do not know the answer, but if the yi are uniformly spaced, we can indeed prove that this procedure yields […]	Optimizing Symbol Visibility Through Displacement
TCS-2285	Are there more examples of graph drawing problems where NP-hardness for (outer)planar graphs is known, while the “simpler” trees and cactus graphs are polynomial-time solvable, […]	From Planar via Outerplanar to Outerpath – Engineering NP-Hardness Constructions (Poster Abstract)
TCS-2295	For example, is there a compaction algorithm in which each cube in the configuration that starts at position (x, y, z) performs at most O(x […]	Optimal In-Place Compaction of Sliding Cubes
TCS-2317	An obvious open problem is to improve upon our bounds: do intersection graphs of geodesic disks admit a separator of size o(n3/4 ), either in […]	A Clique-Based Separator for Intersection Graphs of Geodesic Disks in ℝ²
TCS-2355	Is there a lens space other than the 3-sphere that admits infinitely many triangulations with no core edges?	Finding Large Counterexamples by Selectively Exploring the Pachner Graph
TCS-2363	Given an arrangement of 3k disjoint red straight-line segments and 3k disjoint blue straight-line segments, where each red segment crosses each blue segment, are there […]	On the Geometric Thickness of 2-Degenerate Graphs
TCS-2364	Is there a lower bound of k versus Ω(nαk (n)) between the diameter and the number of edges, for all k, for Euclidean (1 + […]	Sparse Euclidean Spanners with Optimal Diameter: A General and Robust Lower Bound via a Concave Inverse-Ackermann Function
TCS-2387	Thus, the quest for a triangulation of small oriented dilation for non-convex point sets remains open.	Oriented Spanners
TCS-2390	It remains an open problem whether the number of moves can be reduced to be polynomial in both k and n.	Reconfiguration of Polygonal Subdivisions via Recombination
TCS-2405	It is an open problem is to lower the exponential dependence on d and k.	Approximate Nearest Neighbor for Polygonal Curves Under Fréchet Distance
TCS-2420	Establishing the complexity of the problem when a planar embedding (neither rectilinear nor upward) is fixed remains an open question.	Rectilinear-Upward Planarity Testing of Digraphs
TCS-2448	Every triangle-free planar graph is POSH.	Linear Size Universal Point Sets for Classes of Planar Graphs
TCS-2465	We leave it as an open problem whether such a polynomial lower bound on the number of RangeCount queries exists for any randomized sublinear algorithm […]	Facility Location in the Sublinear Geometric Model
TCS-2472	For such cells, we know that we get a large connected component but we do not know whether it connects to the giant of the […]	On the Giant Component of Geometric Inhomogeneous Random Graphs
TCS-2491	The question of whether or not there exists an algorithm in 2D with running time fully polynomial in k remains open (for the Fréchet distance […]	On Flipping the Fréchet Distance
TCS-2525	However, whether this packing maximizes the density among all packings is still an open question for cases 16–18.	When Ternary Triangulated Disc Packings Are Densest: Examples, Counter-Examples and Techniques
TCS-2527	One direction is to employ local limit arguments; we leave this as an open problem for future investigation.	Geometric Barriers for Stable and Online Algorithms for Discrepancy Minimization
TCS-2552	Can we obtain optimal algorithm for other geometric objects, such as axis-aligned unit squares or unit circles?	Interval Selection in Data Streams: Weighted Intervals and the Insertion-Deletion Setting
TCS-2556	Given an ortho-radial representation, can we find an ortho-radial drawing with the smallest number of layers (i.e., the number of concentric circles) in polynomial time?	Ortho-Radial Drawing in Near-Linear Time
TCS-2608	As our work indicates that this phase transition vanishes as d = ω(log(n))), we conjecture that in this regime cliques of all sizes are √ […]	Cliques in High-Dimensional Geometric Inhomogeneous Random Graphs
TCS-2616	It might be possible to extend our framework with this relaxed setting, also yielding smaller coresets for such geometric intersection graph families, which we leave […]	Coresets for Clustering in Geometric Intersection Graphs
TCS-2651	Is it possible to construct O(poly(D)) time algorithms where D is the hop diameter of the polygon, when agents have limited persistent memory?	Brief Announcement: Cooperative Guarding in Polygons with Holes
TCS-2669	Can any complete geometric graph on n vertices be partitioned into nc plane subgraphs for some constant c > 1?	Edge Partitions of Complete Geometric Graphs
TCS-2701	However, for the other special case of max cut on unit interval graphs, the complexity status is still an open problem.	A Simple Polynomial Time Algorithm for Max Cut on Laminar Geometric Intersection Graphs
TCS-2752	Thus, we conjecture that Ω ∆2 is a lower bound for every protocol that considers oblivious and disoriented robots with limited visibility.	A Unifying Approach to Efficient (Near)-Gathering of Disoriented Robots with Limited Visibility
TCS-2763	For the k-robot patrolling problem with min-max latency, there is a cyclic solution that is optimal.	On Cyclic Solutions to the Min-Max Latency Multi-Robot Patrolling Problem
TCS-2766	Moreover, the setting of unweighted graphs remains open, but is believed to be NP-hard by some.	Minimum Height Drawings of Ordered Trees in Polynomial Time: Homotopy Height of Tree Duals
TCS-2838	Nevertheless, we conjecture that our constructions should be relatively easy to generalize to cohomology with coefficients in an arbitrary group.	Synthetic Integral Cohomology in Cubical Agda
TCS-2861	For example, can we efficiently sample from a WNR/NA/NR distribution for any marginals in a given matroid polytope?	Submodular Dominance and Applications
TCS-2875	Can the FastZigzag algorithm be adapted so that representatives for the input zigzag filtration are recovered from representatives for the converted non-zigzag filtration?	Fast Computation of Zigzag Persistence
TCS-2876	What about tsp with obstacles in higher dimensions?	TSP in a Simple Polygon
TCS-2879	Is there a polynomial-time approximation scheme for the minimum volume or minimum surface area convex intersecting polytope of convex polytopes in R3 ?	Computing Smallest Convex Intersecting Polygons
TCS-2905	How do results extend to non-Rademacher matrices?	Entropy Matters: Understanding Performance of Sparse Random Embeddings
TCS-2909	What can be said about the dispersive art gallery problem in terrains, or general polygons?	The Dispersive Art Gallery Problem
TCS-2919	For instance, do equilibria exist when the topology is a grid (4-grid or 8-grid) or a regular graph, for every tolerance vector?	Not All Strangers Are the Same: The Impact of Tolerance in Schelling Games
TCS-2931	What challenges arise when the workspace is no longer simple, but rather contains obstacles?	Unlabeled Multi-Robot Motion Planning with Tighter Separation Bounds
TCS-2933	What happens if the input module is not interval decomposable?	Computing Generalized Rank Invariant for 2-Parameter Persistence Modules via Zigzag Persistence and Its Applications
TCS-2934	Is it possible to compute the Conley index persistence here in a controlled way?	Tracking Dynamical Features via Continuation and Persistence
TCS-2935	What is the asymptotic behavior of the k-th weak coloring numbers of planar graphs?	Weak Coloring Numbers of Intersection Graphs
TCS-2936	For instance, what can we say about the minimal graphs of a certain crossing-number value?	Parameterised Partially-Predrawn Crossing Number
TCS-2952	That is, empirically it seems that we do not lose anything by fixing t = 1/2 and only varying r.6 We leave proving this as […]	Improved Hardness of BDD and SVP Under Gap-(S)ETH
TCS-2960	Several questions surrounding subsurface recognition remain open, such as whether the algorithm presented in this paper for Connected Subsurface Recognition is ETH-optimal; whether or not […]	ETH-Tight Algorithms for Finding Surfaces in Simplicial Complexes of Bounded Treewidth
TCS-2964	Though branch lengths assignments remain an open area of exploration, the insensitivity of the performance of WGSUniFrac to branch lengths assignments demonstrated in our experiments […]	WGSUniFrac: Applying UniFrac Metric to Whole Genome Shotgun Data
TCS-2969	Does the competitive ratio of an online (1 + ε)-spanning algorithm for n points in Rd necessarily grow proportionally with ε−f (d) · log n, […]	Online Spanners in Metric Spaces
TCS-2978	Is the maximum size T p (n) of a projective crossing family in a set of n points from RP 2 in general position in […]	Erdős-Szekeres-Type Problems in the Real Projective Plane
TCS-2979	Finally, a reviewer posed the following question: is there a density on the disc that is rotationally invariant and monotone in the radius such that […]	The Degree-Rips Complexes of an Annulus with Outliers
TCS-2982	If yes, does even the representation of these integers need to be exponential in the input size?	A Finite Algorithm for the Realizabilty of a Delaunay Triangulation
TCS-2986	How can these be extended or adapted to provide vectorizations of sets of persistence diagrams coming from subsamples of a fixed point cloud?	From Geometry to Topology: Inverse Theorems for Distributed Persistence
TCS-2988	Since in MTGs the winning sets of topologies may be incomparable, we formulate this as follows: given sets (Tp )p∈Pla , is there a strategy […]	Concurrent Games with Multiple Topologies
TCS-2993	For example, are there variants of our assumptions, in d ≥ 4 dimensions, that imply the existence of an even lower-dimensional flat that contain many […]	Covering Points by Hyperplanes and Related Problems
TCS-2994	If not, is it true when f in (7) is required to have convexly independent support?	Shadows of Newton Polytopes
TCS-3015	Can the Hanani-Tutte criteria for the projective plane and the torus be turned into a polynomial-time test?	Strong Hanani-Tutte for the Torus
TCS-3034	However it remains an open problem to close the gap between the lower and upper bounds in Rd , for d ≥ 2.	Online Euclidean Spanners
TCS-3035	What about weighted versions of distant representatives?	Distant Representatives for Rectangles in the Plane
TCS-3045	We conjecture that the minimum number of turns is at least 8n.	Taming the Knight’s Tour: Minimizing Turns and Crossings
TCS-3059	We leave as a major open question to find new algorithms for LLARP that might tackle the 50% conjecture.	On Greedily Packing Anchored Rectangles
TCS-3091	Therefore, exploring trade-offs between lightness and sparsity in Euclidean d-space remains an open problem.	On Euclidean Steiner (1+ε)-Spanners
TCS-3097	Ordered curve pseudo-visibility graphs can be recognized in polynomial time.	Colouring Polygon Visibility Graphs and Their Generalizations
TCS-3098	Short of proving completeness beyond the generic case, we leave the completeness of the density fingerprint map for all periodic sets as an open question.	The Density Fingerprint of a Periodic Point Set
TCS-3100	We conjecture that the worst-case ratio between the optimal profit of 2GGK and 2GK is 4/3.	On Guillotine Separable Packings for the Two-Dimensional Geometric Knapsack Problem
TCS-3101	It is an open problem to design an algorithm that runs in 𝑂 (|𝑉 | 2 ) time or better.	Restricted Constrained Delaunay Triangulations
TCS-3102	In fact, if minimizing distance is not a concern, we conjecture that no reversals are necessary.	Chasing Puppies: Mobile Beacon Routing on Closed Curves
TCS-3103	We leave finding such an algorithm, even for the case of Schatten-p norms with p ≥ 2, as an open problem.	Near Neighbor Search via Efficient Average Distortion Embeddings
TCS-3104	However, when we invoke the procedure during the geodesic sweeping algorithm we do not know whether the assumption is true.	An Optimal Deterministic Algorithm for Geodesic Farthest-Point Voronoi Diagrams in Simple Polygons
TCS-3124	Even for the static problem, we do not know how to get O(polylog n + k) query time with O(n polylog n) space; current techniques […]	Dynamic Colored Orthogonal Range Searching
TCS-3138	It remains an open problem to find the optimum dependence of ε for plane Steiner (1 + ε)-spanners; and for plane Steiner (1 + ε)-spanners […]	Light Euclidean Steiner Spanners in the Plane
TCS-3139	It remains open whether general smooth manifolds embedded in Rd can be triangulated in time polynomial in d as we were able to do here […]	Tracing Isomanifolds in ℝ^d in Time Polynomial in d Using Coxeter-Freudenthal-Kuhn Triangulations
TCS-3160	While this conjecture remains open, we hope that our results might be useful for an eventual proof.	Enclosing Depth and Other Depth Measures
TCS-3191	What is the time of the fastest topology recognition algorithm using a labeling scheme of optimal length O(log ∆)?	Deterministic Size Discovery and Topology Recognition in Radio Networks with Short Labels
TCS-3193	Is there a subqudratic time algorithm, or is there a (conditional or unconditional) near-quadratic lower bound?	Efficient Algorithms for Least Square Piecewise Polynomial Regression
TCS-3194	How hard is it to find the farthest visibility Voronoi diagram of a polygon?	The Visibility Center of a Simple Polygon
TCS-3201	In particular, can the union of n hypercubes in R4 be computed in O(n polylog(n) + κ) time?	An Output-Sensitive Algorithm for Computing the Union of Cubes and Fat Boxes in 3D
TCS-3210	Towards strengthening the connection between Weighted Max Cut under the G n,m,p model, and Discrepancy in random set systems, we conjecture the following:	MAX CUT in Weighted Random Intersection Graphs and Discrepancy of Sparse Random Set Systems
TCS-3215	How fast can we find a coreset?	Computing Shapley Values for Mean Width in 3-D
TCS-3216	Is it possible to achieve constant stretch for arrangements with very small scale factor?	Connected Coordinated Motion Planning with Bounded Stretch
TCS-3238	Are there other types of separability that also have the Helly-type property used in Theorem 8?	Obstructing Classification via Projection
TCS-3253	Can the inductive approach be generalized to sets beyond 3 dimensions?	Counting Cells of Order-k Voronoi Tessellations in ℝ³ with Morse Theory
TCS-3254	Ideally, can we obtain query time of O(n1+ε /s1/3 ), with s storage, as in the case of ray shooting amid planes?	On Ray Shooting for Triangles in 3-Space and Related Problems
TCS-3255	Can a similar characterization be achieved in the presence of holes?	Polygon-Universal Graphs
TCS-3263	Thus, if there are no k disjoint shortest paths, then computing k disjoint paths minimizing their total length in polynomial time is still an open […]	Using a Geometric Lens to Find k Disjoint Shortest Paths
TCS-3272	One such direction is to show that the near-quartic upper bound, established in Section 8, on the cost of the general motion planning problem for […]	Throwing a Sofa Through the Window
TCS-3273	Rounding the weights simplifies the proofs, but it is an open question as to whether it is necessary for the correctness of the construction. α […]	A Sparse Delaunay Filtration
TCS-3274	The question whether the degree can be reduced to 3 keeping t bounded, still remains open at this time; refer to [9, Problem 14] and […]	An Interactive Tool for Experimenting with Bounded-Degree Plane Geometric Spanners (Media Exposition)
TCS-3283	In particular, can we provide a lower bound for the complexity of computing covering approximate MEB, as the lower bound result for radius approximate MEB […]	Stability Yields Sublinear Time Algorithms for Geometric Optimization in Machine Learning
TCS-3293	Does this mean that the two graph classes are related in some natural way?	Clique-Based Separators for Geometric Intersection Graphs
TCS-3302	For the problem of minimizing the perimeter of the bounding box (or convex hull) with convex polygons as pieces and only translations allowed, we do […]	Online Packing to Minimize Area or Perimeter
TCS-3334	Therefore, it is an open question whether the performance of MIS-graph can indeed be improved by using a suitable dynamic geometric data structure.	An Algorithmic Study of Fully Dynamic Independent Sets for Map Labeling
TCS-3364	Adaptations for the planar version and the complexity of such games with noninteracting-tunnel gadgets remains open as in Section 3.	Toward a General Complexity Theory of Motion Planning: Characterizing Which Gadgets Make Games Hard
TCS-3367	What is the pathwidth of a graph that has a 1-planar h-layer drawing?	Layered Fan-Planar Graph Drawings
TCS-3368	Regarding the local Swap Schelling Game, we leave some interesting problems open.	Topological Influence and Locality in Swap Schelling Games
TCS-3369	In contrast, we do not know whether the problem can be solved in polynomial time in the annular domain.	Some Open Problems in Computational Geometry (Invited Talk)
TCS-3385	As indicated in the figure, we leave it open whether and where A3 intersects `3 .	An Almost Optimal Bound on the Number of Intersections of Two Simple Polygons
TCS-3407	The main idea to make the algorithm work when we do not know the edge clique cover is to just check if there are at […]	Finding Optimal Triangulations Parameterized by Edge Clique Cover
TCS-3422	We conjecture that if the zeroth homology of the Rips bifiltration of an augmented metric space is interval decomposable, then the barcode must coincide with […]	Elder-Rule-Staircodes for Augmented Metric Spaces
TCS-3423	However, we conjecture that in any “reasonable” setting, (including, e.g., all the geometric scenarios discussed in Section 5, and all hypergraphs with hereditarily small -nets), […]	The ε-t-Net Problem
TCS-3448	Is it possible to prove theoretical guarantees about the performance of this algorithm on random point sets or in general?	Computing Low-Cost Convex Partitions for Planar Point Sets with Randomized Local Search and Constraint Programming (CG Challenge)
TCS-3498	For example, when both input sets are one-dimensional curves, is there a natural way to define a Hausdorff middle curve that is also 1-dimensional?	Between Shapes, Using the Hausdorff Distance
TCS-3503	Are there n-element point sets for which every 2-hop spanner has ω(n) edges?	Sparse Hop Spanners for Unit Disk Graphs
TCS-3533	Are all of those necessary?	Finding Closed Quasigeodesics on Convex Polyhedra
TCS-3534	Which ones work better in practice?	Persistence of the Conley Index in Combinatorial Dynamical Systems
TCS-3535	How fast can one decide self-overlappingness of a curve on the sphere?	Combinatorial Properties of Self-Overlapping Curves and Interior Boundaries
TCS-3538	What additional properties must the graph satisfy?	Terrain Visibility Graphs: Persistence Is Not Enough
TCS-3539	How should we define 3D spiroplots?	The Spiroplot App (Media Exposition)
TCS-3540	Is there an example that uses only one void?	Hiding Sliding Cubes: Why Reconfiguring Modular Robots Is Not Easy (Media Exposition)
TCS-3550	We believe that our positive results can be strengthened to proving that stable trees exist for all n except n = 16 and n = […]	Fair Tree Connection Games with Topology-Dependent Edge Cost
TCS-3583	We leave open the question whether such the hardness criterion holds for classes above ∆02 in countably-based spaces. e	Descriptive Complexity on Non-Polish Spaces
TCS-3586	Finally, if the distance traveled by an entity between two time stamps is bounded by a constant, can we develop algorithms for these problems whose […]	Clustering Moving Entities in Euclidean Space
TCS-3627	We conjecture that in the multi-round version of the discrete version, finding an optimal strategy is PSPACE-hard as well.	On One-Round Discrete Voronoi Games
TCS-3634	The existence of such data structures is conjectured [2], but currently remains open.	On the Stretch Factor of Polygonal Chains
TCS-3647	It remains open whether the dynamic Hausdorff distance and discrete 1-center problem in dimensions d ≥ 3 can similarly be solved in sublinear time.	Dynamic Geometric Data Structures via Shallow Cuttings
TCS-3648	Like Gitler [20], Feo and Provan [19], and Archdeacon et al. [2], we conjecture that O(n3/2 ) facial electrical transformations suffice.	Lower Bounds for Electrical Reduction on Surfaces
TCS-3650	We conjecture that disjoint segments with two distinct slopes still admit a circumscribing polygon.	Circumscribing Polygons and Polygonizations for Disjoint Line Segments
TCS-3657	Finding a general polynomial-time algorithm for the ϕ-MCPS problem, however, remains an open problem.	Weighted Minimum-Length Rearrangement Scenarios
TCS-3667	We conjecture that a similar approach will also work for general 3-dimensional configurations, potentially after increasing the number of musketeer modules to bridge larger gaps […]	Universal Reconfiguration of Facet-Connected Modular Robots by Pivots: The O(1) Musketeers
TCS-3682	It remains an open problem to determine whether or not the lower bounds on the complexity of VDk and GM(VDk ) for segments, as listed […]	Unbounded Regions of High-Order Voronoi Diagrams of Lines and Segments in Higher Dimensions
TCS-3747	However, it is an open question whether we can exploit the geometric properties of the	Approximating Distance Measures for the Skyline
TCS-3755	What is the precise impact of the stabbing number on the complexity of packing if objects are not similarly sized?	How Does Object Fatness Impact the Complexity of Packing in d Dimensions?
TCS-3777	Is there also a FPRAS for computing the Shapley values of the game defined using the Euclidean MST?	Computing Shapley Values in the Plane
TCS-3778	Will they prove equally effective in practice?	Topological Data Analysis in Information Space
TCS-3780	For example, can we obtain a sharp bound in four dimensions, similar to the bound in Sharir [14] for k-sets in R4 ?	On the Complexity of the k-Level in Arrangements of Pseudoplanes
TCS-3795	It seems clear that our construction for the unbounded case is suboptimal in terms of extra factors, and we leave improving it as an open […]	A Spanner for the Day After
TCS-3816	Can we guarantee the existence of a pair of vertex-disjoint tetrahedra {S, S 0 } that both contain the origin and such that the boundary […]	The Crossing Tverberg Theorem
TCS-3825	Is the dependence on h in the exponent of n necessary, or is there a fixed-parameter tractable algorithm for this problem?	Counting Polygon Triangulations is Hard
TCS-3877	The optimal cost of treasure hunt with large angles bounded away from 2π remains open.	Deterministic Treasure Hunt in the Plane with Angular Hints
TCS-3883	Or, does the problem admit a PTAS?	Approximating Dominating Set on Intersection Graphs of Rectangles and L-frames
TCS-3901	What is the minimum size of their separators?	Optimality of Geometric Local Search
TCS-3902	Updating an abstract Voronoi diagram, after deletion of one site, in deterministic linear time remains an open problem.	Deletion in Abstract Voronoi Diagrams in Expected Linear Time
TCS-3941	We do not know whether this result generalizes to (ab)∗ + A∗ ai A∗ for i > 2.	Topological Sorting with Regular Constraints
TCS-3974	The question remains, what other algorithms or analysis can we use to improve the routing ratio of the Delaunay triangulation?	Improved Routing on the Delaunay Triangulation
TCS-3994	Can it be hard, for such a property, to find a k-point subset with the property?	The Parameterized Complexity of Finding Point Sets with Hereditary Properties
TCS-4000	Is there a good bound on the running time independent of the size of |Q|?	Extending the Centerpoint Theorem to Multiple Points
TCS-4020	Can we check the feasibility in near-linear time?	Boundary Labeling for Rectangular Diagrams
TCS-4023	More generally, for representation tame commutative grids, could we realize parametrized families that generate all indecomposables?	Realizations of Indecomposable Persistence Modules of Arbitrarily Large Dimension
TCS-4024	What is the critical separability of disks for which constant stretch can be achieved?	Coordinated Motion Planning: Reconfiguring a Swarm of Labeled Robots with Bounded Stretch
TCS-4025	That is, can we define a discrete stratified Morse function so that its critical simplices contain the critical points of the function F ?	Discrete Stratified Morse Theory: A User's Guide
TCS-4047	If f is non-orientable, the same argument works, except that there are two possibilities for the cyclic ordering of the vertices along the new boundary […]	Embedding Graphs into Two-Dimensional Simplicial Complexes
TCS-4061	Does UGC imply that for all c > 1, it is hard to c-approximate 1-Homology Localization on triangulations of 2-manifolds (over Zk for k = […]	Computational Topology and the Unique Games Conjecture
TCS-4062	For example, does the theorem still hold with f 0 (d) = 1 and large enough g 0 (d), as it happens for d = […]	Further Consequences of the Colorful Helly Hypothesis
TCS-4065	What if this is not true for some alternate class of polynomials?	Table Based Detection of Degenerate Predicates in Free Space Construction
TCS-4086	It is an open problem to get an output sensitive bound, similar to the one in Theorem 4, for the case of area.	Finding Axis-Parallel Rectangles of Fixed Perimeter or Area Containing the Largest Number of Points
TCS-4107	Hence, designing an algorithm that is competitive with respect to the shortest path remains open.	Routing on the Visibility Graph
TCS-4128	The problem of parameter-free denoising under more general sampling conditions remains open.	Declutter and Resample: Towards Parameter Free Denoising
TCS-4129	Doing so for d + 4 vertices, however, remains an open problem.	From Crossing-Free Graphs on Wheel Sets to Embracing Simplices and Polytopes with Few Vertices
TCS-4130	It would be possible to generate additional levels based on random instances, but the question of generating challenging levels remains open.	Ruler of the Plane - Games of Geometry (Multimedia Contribution)
TCS-4156	In addition to closing the worst-case gap for unit disks (and proving Conjecture 6), the worst-case conflict-free chromatic number for unit square graphs also remains […]	Conflict-Free Coloring of Intersection Graphs
TCS-4170	However, a complete solution for these and other searcher models remains an open problem.	Meeting in a Polygon by Anonymous Oblivious Robots
TCS-4179	It is an open question whether this condition can be checked in polynomial time.	Towards a Topology-Shape-Metrics Framework for Ortho-Radial Drawings
TCS-4180	It is an open problem whether this bound can be improved to m log 2m.	Lower Bounds for Differential Privacy from Gaussian Width
TCS-4209	Can SQGC(1) be useful as an intuitive definition of the “flatness” concept?	Contraction-Bidimensionality of Geometric Intersection Graphs
TCS-4210	A final open question concerns routing schemes in general: what is the time needed by a data packet to travel through the graph?	Routing in Polygonal Domains
TCS-4212	Can we approximate cr(G) for arbitrary (not maximal) pathwidth-w-graphs?	Crossing Number for Graphs with Bounded~Pathwidth
TCS-4236	Is there an algorithm to construct or detect combinatorial immersions that have a realization in the configuration of geodesics for some hyperbolic metric?	Computing the Geometric Intersection Number of Curves
TCS-4237	What about effective approximations of the introduced radius functions?	Topological Data Analysis with Bregman Divergences
TCS-4248	This complexity of the leash has been preventing us from developing a polynomial-time algorithm, and thus it remains open whether the general case can be […]	Computing Optimal Homotopies over a Spiked Plane with Polygonal Boundary
TCS-4252	The hardness of Rec(USVw ) is still open (note that in our reduction, we heavily used the argument that certain constellations yield forbidden edges, which […]	Combinatorial Properties and Recognition of Unit Square Visibility Graphs
TCS-4269	What is the complexity of the following flip distance problem for labelled triangulations: Given two labelled triangulations and a number k, is there a flip […]	A Proof of the Orbit Conjecture for Flipping Edge-Labelled Triangulations
TCS-4313	It is an open problem to count exactly how many weakly simple polygons can be obtained from the same set of line segments.	Reconstruction of Weakly Simple Polygons from their Edges
TCS-4314	It also remains open if it is possible to solve the measure problem more efficiently when the input is not sorted.	Space-Efficient Plane-Sweep Algorithms
TCS-4324	We leave open the possibility of removing the tiny α(n) factor in the combinatorial bound on K(n).	Two Approaches to Building Time-Windowed Geometric Data Structures
TCS-4338	We conjecture that determining if a pure Nash equilibrium exists in the k-D Simultaneous Voronoi Game is NP-hard for k ≥ 2; however, we suspect […]	Voronoi Choice Games
TCS-4348	It remains open whether or not the established ∃R-hardness survives the restriction to r-player win-lose games with r ≥ 3; we note that the corresponding […]	A Catalog of EXISTS-R-Complete Decision Problems About Nash Equilibria in Multi-Player Games
TCS-4352	On a theoretical side, we are planning to reduce the gap between the lower bound 32 and the upper bound 128 in Proposition 24; we […]	Delaunay Triangulations on Orientable Surfaces of Low Genus
TCS-4353	It is an open problem to decide efficiently whether a drawing of a graph H is weakly simple, i.e., whether a drawing P of H […]	Recognizing Weakly Simple Polygons
TCS-4363	This is unlike the deterministic setting. 2 We leave the problem of finding small coresets for the spherical shell problem as an interesting open problem.	epsilon-Kernel Coresets for Stochastic Points
TCS-4373	We conjecture that for ≤ 0.143, this full-dimensional MF complex is homotopy equivalent to Σ.	Fixed Points of the Restricted Delaunay Triangulation Operator
TCS-4390	Are topologically partially enriched categories a nice model of (∞, 1)-categories ?	The Directed Homotopy Hypothesis
TCS-4409	Is an instance of the 2-UGP 5-colorable?	Universal Guard Problems
TCS-4422	Is there a short proof of Lemma 4?	Anchored Rectangle and Square Packings
TCS-4423	Secondly, can we characterize for more graph classes exactly when they have a rectangle visibility representation?	On Visibility Representations of Non-Planar Graphs
TCS-4425	Is there one for the planar version running in O(n logO(1) n) time?	On the Number of Maximum Empty Boxes Amidst n Points
TCS-4426	In particular, can the hyperplane separability problem be solved with running time Õ(nd(d+1)/2e ), instead of O(nd )?	Hyperplane Separability and Convexity of Probabilistic Point Sets
TCS-4427	Can it be decided efficiently if a polyomino has a k-isohedral tiling?	A Quasilinear-Time Algorithm for Tiling the Plane Isohedrally with a Polyomino
TCS-4428	Can we restrict ourselves to points moving polynomially in order to find a kinetic net?	Weak 1/r-Nets for Moving Points
TCS-4434	By standard point-line duality in two dimensions, this is equivalent to the problem of finding an ε = k2 -net for points with respect to […]	On Interference Among Moving Sensors and Related Problems
TCS-4442	While we do not know the answer to this question, we present a construction which may indicate that such a result is hard to obtain, […]	A Refined Definition for Groups of Moving Entities and its Computation
TCS-4455	Is it true that for every convex polygon P there is a constant m := m(P ) such that it is possible to 2-color any […]	Coloring Points with Respect to Squares
TCS-4458	This prompts for further generalisation in two ways: First, can we close the gap between plain first-order logic and its successor-invariant counterpart?	Successor-Invariant First-Order Logic on Graphs with Excluded Topological Subgraphs
TCS-4459	How should a topology designer control and position these plant nodes in the topology?	Information Cascades on Arbitrary Topologies
TCS-4462	The general theme in our algorithm is whether local regularity implies global regularity; in other words, when sufficiently large neighborhoods of all points look the […]	Congruence Testing of Point Sets in 4-Space
TCS-4484	We leave open the main conjecture that the geodesic star unfolding does not overlap.	Star Unfolding from a Geodesic Curve
TCS-4485	What can we say about sets S ⊆ R2 that are not p-componentwise simply connected?	On the Beer Index of Convexity and Its Variants
TCS-4501	We leave open whether round-bounded model checking can deal with full DataPDL, or with properties of the form ∀rings ∃run ∀m ϕ, which are branching-time […]	An Automata-Theoretic Approach to the Verification of Distributed Algorithms
TCS-4549	Can a perfect colorful choice be computed in polynomial time if we have poly(d) color classes?	Computational Aspects of the Colorful Carathéodory Theorem
TCS-4550	How about starting points away from the fire?	A Fire Fighter’s Problem
TCS-4552	What is Aut(CIRCULAR-ARC)?	Automorphism Groups of Geometrically Represented Graphs
TCS-4571	That is, does applying this principle to other protocols that stabilize a topology (e.g., rings, skip-graphs, Delaunay graphs) directly yield monotonic searchability, or do other […]	Towards Establishing Monotonic Searchability in Self-Stabilizing Data Structures
TCS-4574	Finally, it is worthwhile mentioning that we do not know whether constant-level L&P tightenings of (t-PVC-LP) derive the SDP of [15].	Lift & Project Systems Performing on the Partial Vertex Cover Polytope
TCS-4661	Then we conjecture that the following two inequalities always hold:     Yk Yk Ewo  Aij  ≤ Ewr  Aij  […]	Toward a Noncommutative Arithmetic-geometric Mean Inequality: Conjectures, Case-studies, and Consequences
TCS-4662	Whether this also holds for finding a shortest (non-topological) rerouting sequence remains an open question.	Rerouting shortest paths in planar graphs
TCS-4667	What is the tight bound for the simple non-orthogonal polygons?	Conflict-free Chromatic Art Gallery Coverage
