TCS-5454	Computational complexity	A Majority Lemma for Randomised Query Complexity — Explicit open question on PDF page 4	Whether we need to assume hardness for both GapOr and its negation, we do not know.
TCS-5455	Computational complexity	One-Tape Turing Machine and Branching Program Lower Bounds for MCSP — Explicit open question on PDF page 2	Are hardness magnification phenomena plausible approaches for resolving the P versus NP question?
TCS-5456	Computational complexity	On CC0 Lower Bounds for AND via Torus Polynomials — Explicit open question on PDF page 4	Hence, we conjecture that the lower bound is indeed stronger, see Conjecture 24 for a more general statement. 1
TCS-5457	Computational complexity	P-Time Algorithms for Typical #EO Problems — Explicit open question on PDF page 3	The complexity classification for complex-weighted #EO problems remains open, and therefore this article seeks a more generalized characterization of #EO complexity.
TCS-5485	Computational complexity	Edge-Minimum Walk of Modular Length in Polynomial Time — Unresolved-question passage on page 20	Or, on the other hand, is the problem NP-hard?
TCS-5486	Computational complexity	PSPACE-Hard 2D Super Mario Games: Thirteen Doors — Explicit open question on PDF page 3	Our PSPACE-hardness results leave open which Mario games are in PSPACE and which are harder.
TCS-5487	Computational complexity	Computing Oriented Spanners and Their Dilation — Unresolved-question passage on page 16	In particular, is the problem NP-hard for plane graphs or for complete graphs?
TCS-5488	Computational complexity	Recognizing Proper Tree-Graphs — Unresolved-question passage on page 14	Of course, it still remains open whether computing proper leafage is NP-hard.
TCS-5489	Computational complexity	U-Bubble Model for Mixed Unit Interval Graphs and Its Applications: The MaxCut Problem Revisited — Explicit open question on PDF page 3	The question whether the MaxCut problem is polynomial-time solvable or NP-hard in unit interval graphs still remains open.
TCS-5490	Computational complexity	The Tandem Duplication Distance Is NP-Hard — Explicit open question on PDF page 4	We recall that although we study the minimization problem here, it is unknown whether the question S ⇒∗ T can be decided in polynomial time.
TCS-5520	Computational complexity	PosSLP and Sum of Squares — Unresolved-question passage on page 14	And finally, can we prove unconditional hardness results for PosSLP?
TCS-5521	Computational complexity	H-Clique-Width and a Hereditary Analogue of Product Structure — Unresolved-question passage on page 14	Is it true that computing H-clique-width exactly is NP-hard for every fixed family H except in “similarly trivial” cases?
TCS-5522	Computational complexity	Towards Stronger Depth Lower Bounds — Unresolved-question passage on page 20	Are there other representations of formulas which can be similarly exploited?
TCS-5523	Computational complexity	Circuit Equivalence in 2-Nilpotent Algebras — Unresolved-question passage on page 15	Is there a deterministic polynomial time algorithm solving Ceqv A?
TCS-5558	Computational complexity	Most Classic Problems Remain NP-Hard on Relative Neighborhood Graphs and Their Relatives — Unresolved-question passage on page 17	For the other problems, we did not prove tight bounds on the maximum degree and this 1/4 remains open.
TCS-5559	Computational complexity	Computational Complexity of Motion Planning of a Robot through Simple Gadgets — Unresolved-question passage on page 19	The complexity of motion planning with 3-spinners, as well as the two other reversible, deterministic, 2 state, 3 location gadgets, remains open.
TCS-5560	Computational complexity	Complexity of Fault Tolerant Query Complexity — Unresolved-question passage on page 7	Computational experiments suggest that Lemma 9 is fairly tight for all E, but it remains open to prove this.
TCS-5561	Computational complexity	Bounded Relativization — Unresolved-question passage on page 41	Finally, is there an oracle world under which Σp2 has linear-size circuits on infinitely many input lengths?
TCS-5592	Computational complexity	On the Pseudo-Deterministic Query Complexity of NP Search Problems — Unresolved-question passage on page 12	We leave open the following conjecture which is a strengthening of the above theorem.
TCS-5593	Computational complexity	Does Looking Inside a Circuit Help? — Explicit open question on PDF page 4	The main statement, which we will call here ‘the Black-Box Hypothesis’, remains open.
TCS-5594	Computational complexity	Super-Cubic Lower Bound for Generalized Karchmer-Wigderson Games — Unresolved-question passage on page 12	Can we show nontrivial lower bounds for generalized Karchmer–Wigderson games for functions from {0, 1}n → {0, 1}m for all m?
TCS-5595	Computational complexity	Further Collapses in TFNP — Unresolved-question passage on page 13	In other words, what is the complexity of the Grid problem with parameters r = 0, c = 1, A = 1, B = 0?
TCS-5617	Computational complexity	On the Complexity of Modulo-q Arguments and the Chevalley - Warning Theorem — Explicit open question on PDF page 3	For some of these problems we conjecture that PPAq -completeness is the right notion to characterize their computational complexity.
TCS-5618	Computational complexity	Hitting Sets for Orbits of Circuit Classes and Polynomial Families — Unresolved-question passage on page 16	Can we design efficiently constructible hitting sets for the orbits of Det and IMM?
TCS-5619	Computational complexity	Symmetric Computation (Invited Talk) — Unresolved-question passage on page 8	It is conjectured that the lower bound can be improved to 2 − , but this remains open.
TCS-5620	Computational complexity	Size Bounds on Low Depth Circuits for Promise Majority — Explicit open question on PDF page 3	The above circuits are not explicit, or uniform: we do not know how to construct it efficiently.
TCS-5662	Computational complexity	Tetris with Few Piece Types — Unresolved-question passage on page 17	Can we show NP-hardness even if the sequence of pieces has to be able to be generated from this randomizer?
TCS-5663	Computational complexity	On the Complexity of Avoiding Heavy Elements — Explicit open question on PDF page 3	5 It follows from EXPNP ⊈ ACC0 [9], [10], which is a non-uniform circuit lower bound, that EXPNP cannot be simulated by DLOGTIME-uniform probabilistic ACC0 […]
TCS-5714	Computational complexity	The Isomorphism Problem for Finite Extensions of Free Groups Is In PSPACE — Unresolved-question passage on page 13	Is the doubly exponential bound n12·2 +10 on the size of finite subgroups tight or is there a bound 2p(n) for some polynomial p?
TCS-5715	Computational complexity	Stochasticity in Algorithmic Statistics for Polynomial Time — Explicit open question on PDF page 6	It is unknown whether these two assumptions are equivalent or not (see [5]).
TCS-5716	Computational complexity	Deterministic Regular Expressions with Back-References — Unresolved-question passage on page 12	We leave open whether this is optimal, but observe that even for DREG, minimization is NP-complete, see Niewerth [33].
TCS-5717	Computational complexity	Query-to-Communication Lifting for P^NP — Explicit open question on PDF page 5	We do not know if this characterization has been observed in the literature before.
TCS-5718	Computational complexity	Complexity Classification of Conjugated Clifford Circuits — Unresolved-question passage on page 21	What is the computational complexity of commuting CCCs?
TCS-5752	Computational complexity	TC^0 Circuits for Algorithmic Problems in Nilpotent Groups — Unresolved-question passage on page 13	What happens to the complexity if also the nilpotency class is part of the input?
TCS-5753	Computational complexity	Lower Bounds for Constant Query Affine-Invariant LCCs and LTCs — Unresolved-question passage on page 14	Relaxing these conditions to get lower bounds for a more general class of LCCs or LTCs is an open problem.
TCS-5789	Computational complexity	Autoreducibility of NP-Complete Sets — Unresolved-question passage on page 11	For some k, is there a k-tt-complete set for NP that is not btt-autoreducible?
TCS-5790	Computational complexity	Super Mario Bros. is Harder/Easier Than We Thought — Unresolved-question passage on page 14	Is reaching the flagpole of run-length-encoded constant-height Super Mario Bros. weakly NP-hard?
TCS-5805	Computational complexity	Tetris Is Hard with Just One Piece Type — Unresolved-question passage on page 21	How does the complexity of Tetris clearing and survival change if the player is instead given an infinite number of pieces of a given type?
TCS-5843	Computational complexity	Polynomial-Time Tractable Problems over the p-Adic Numbers — Explicit open question on PDF page 2	They also state: “While we believe it to be the case, it remains an open problem whether an NP lower bound can also be established […]
TCS-5844	Computational complexity	B-Chromatic Number: Beyond NP-Hardness — Unresolved-question passage on page 12	Is there an algorithm for b-Chromatic Number running in time 2n nO(1) ?
TCS-5845	Computational complexity	A Polynomial Delay Algorithm Generating All Potential Maximal Cliques in Triconnected Planar Graphs — Explicit open question on PDF page 2	It has been a long open question whether an analogy holds for treewidth: we do not know whether computing treewidth is NP-hard or polynomial time […]
TCS-5926	Computational complexity	Treewidth Is NP-Complete on Cubic Graphs — Unresolved-question passage on page 12	While the famous ratcatcher algorithm solves the related Branchwidth problem in polynomial time [7], it is still unknown whether Treewidth on planar graphs is polynomial […]
TCS-5927	Computational complexity	Simultaneous Representation of Interval Graphs in the Sunflower Case — Unresolved-question passage on page 14	While the general simultaneous representation problem is NP-complete for interval graphs if the number of input graphs is part of the input, and it is […]
TCS-5963	Computational complexity	The Complexity of Homomorphism Reconstruction Revisited — Explicit open question on PDF page 11	It remains open, whether there are classes for which this problem is NP-complete.
TCS-5964	Computational complexity	Making Life More Confusing for Firefighters — Explicit open question on PDF page 7	For the same reason, we can determine that Temporal Firefighter is NP-Complete on AT-free graphs, a class for which the complexity of Firefighter is still […]
TCS-5965	Computational complexity	Rerouting shortest paths in planar graphs — Unresolved-question passage on page 11	Are there reconfiguration problems that are PSPACE-hard for graphs of bounded treewidth?
TCS-5966	Computational complexity	On the Complexity of Computing Strahler Numbers — Unresolved-question passage on page 18	We conjecture that our NC1 -algorithm for computing the Strahler number of a binary tree can be adapted to unranked trees, but this seems to […]
TCS-5967	Computational complexity	Colouring Probe H-Free Graphs — Explicit open question on PDF page 2	In our paper we extend this body of work by researching the computational complexity of Colouring and k-Colouring on classes of graphs that generalize the […]
TCS-5968	Computational complexity	Improved Low-Depth Set-Multilinear Circuit Lower Bounds — Explicit open question on PDF page 4	Moreover, we do not know how to obtain a lower bound of the form nΩ( n) for product-depth 2 set-multilinear circuits for any explicit polynomial […]
TCS-5969	Computational complexity	Efficient Recognition of Subgraphs of Planar Cubic Bridgeless Graphs — Unresolved-question passage on page 13	The computational complexity of the 3-Edge Colorability-problem for planar graphs remains open, while it is known to be NP-complete already for 3-regular, but not necessarily […]
TCS-5996	Computational complexity	Chess Is Hard Even for a Single Player — Unresolved-question passage on page 19	What is the complexity of Generalized Solo Chess played by knights only?
TCS-6000	Computational complexity	Complexity of Token Swapping and its Variants — Unresolved-question passage on page 12	We conjecture that the lower bound can be improved to 2o(n log n) .
TCS-6005	Computational complexity	6-Uniform Maker-Breaker Game Is PSPACE-Complete — Unresolved-question passage on page 13	4 Summary In Table 2 we summarize the status of the complexity of G` w for all widths w and all patterns. ` We conjecture […]
TCS-6006	Computational complexity	A Subexponential Algorithm for ARRIVAL — Explicit open question on PDF page 4	It is unknown whether ARRIVAL ∈ P, but it is in NP ∩ coNP, due to the existence of switching flows that are certificates for […]
TCS-6007	Computational complexity	Separating ABPs and Some Structured Formulas in the Non-Commutative Setting — Explicit open question on PDF page 2	Although the general question of showing lower bounds against non-commutative circuits remains open, there has been significant progress in restricted settings [17, 16, 15, 22, […]
TCS-6008	Computational complexity	Classification of OBDD Size for Monotone 2-CNFs — Unresolved-question passage on page 14	We conjecture that the resulting non-linear parameter ’captures’ the size of Structural Deterministic dnnfs but for more general models the situation is unclear and is […]
TCS-6034	Computational complexity	Node-Connectivity Terminal Backup, Separately-Capacitated Multiflow, and Discrete Convexity — Explicit open question on PDF page 2	For the setting of general edge-capacity (and infinite node-capacity), which we call the edgeconnectivity terminal backup problem (ETB), it is unknown whether ETB is NP-hard […]
TCS-6035	Computational complexity	On the Complexity of Establishing Hereditary Graph Properties via Vertex Splitting — Explicit open question on PDF page 2	Together with our results below, we also obtain NP-completeness for each connected forbidden subgraph F with four vertices except for P4 s and claws K1,3 […]
TCS-6036	Computational complexity	Invariants for Continuous Linear Dynamical Systems — Explicit open question on PDF page 4	Similarly, it is an open question whether RRE and RRE exp are decidable, but they are also known to be decidable subject to Schanuel’s conjecture […]
TCS-6065	Computational complexity	Strategy-Stealing Is Non-Constructive — Unresolved-question passage on page 9	Is there a satisfying theory of TFPSPACE, in analogy with TFNP?
TCS-6069	Computational complexity	Recontamination Helps a Lot to Hunt a Rabbit — Explicit open question on PDF page 1	This game has been studied in several graph classes, in particular in bipartite graphs (grids, trees, hypercubes...), but the computational complexity of computing h(G) remains […]
TCS-6070	Computational complexity	Lower Bounds for Choiceless Polynomial Time via Symmetric XOR-Circuits — Explicit open question on PDF page 4	We define this notion in Section 5; we do not know if logarithmic fan-in dimension implies the orbit-wise logarithmic bound on the number of children […]
TCS-6071	Computational complexity	Upward Pointset Embeddings of Planar st-Graphs — Unresolved-question passage on page 15	Given a directed tree T on n vertices and a set S of n points in general position, is it NP-hard to decide whether T […]
TCS-6091	Computational complexity	NP-hardness of Minimum Circuit Size Problem for OR-AND-MOD Circuits — Explicit open question on PDF page 3	It is still unknown if E requires depth-3 AC0 circuits of size 2Ω(n) , and using the Kabanets-Cai connection, natural approaches to an NP-hardness result […]
TCS-6092	Computational complexity	Reconfiguration of Spanning Trees with Degree Constraint or Diameter Constraint — Unresolved-question passage on page 16	We conjecture that the problem is PSPACE-complete, and left this question as another open problem.
TCS-6102	Computational complexity	An Exponential Separation Between MA and AM Proofs of Proximity — Unresolved-question passage on page 12	Does every MAP for Permutation have complexity Ω̃( n)?
TCS-6115	Computational complexity	Computing Majority by Constant Depth Majority Circuits with Low Fan-in Gates — Explicit open question on PDF page 7	Though the examples below look quite “structured”, currently, we do not know how to generalize them to all values of n (not to say about […]
TCS-6116	Computational complexity	Decidable Logics with Associative Binary Modalities — Explicit open question on PDF page 6	Notice that the previous lemma is weaker than Lemma 3 since it does not prove that bCL−T does not have the finite-subset model property: we […]
TCS-6117	Computational complexity	Infinite-Duration Bidding Games — Explicit open question on PDF page 7	They leave open the problem of determining the exact complexity of finding the threshold budgets, and they explicitly state that it is not known whether […]
TCS-6139	Computational complexity	A Note on the Advice Complexity of Multipass Randomized Logspace — Explicit open question on PDF page 2	For example, while we know that BPL is in P, we do not know whether 2-wayBPL is even in deterministic sub-exponential time (note that it […]
TCS-6140	Computational complexity	Trainyard is NP-hard — Explicit open question on PDF page 5	We note that we do not actually know if Trainyard lies in NP, i.e., we do not know whether, given a level and a corresponding […]
TCS-6141	Computational complexity	Degree and Sensitivity: Tails of Two Distributions — Explicit open question on PDF page 9	Currently, we do not know how to upper bound deg(f ) by a polynomial in s(f ), indeed we do know of functions f where […]
TCS-6166	Computational complexity	Subexponential Size Hitting Sets for Bounded Depth Multilinear Formulas — Explicit open question on PDF page 4	That is, even given lower bounds for multilinear circuits/formulas (e.g., the exponential lower bound of Raz and Yehudayoff [29] for constant depth multilinear formulas) we […]
TCS-6167	Computational complexity	Elimination Distance to Bounded Degree on Planar Graphs — Unresolved-question passage on page 11	Is there an algorithm that, on input integers k, d, ∆ and an n-vertex graph graph G of maximum degree at most ∆, tests whether […]
TCS-6168	Computational complexity	On the (Non) NP-Hardness of Computing Circuit Complexity — Explicit open question on PDF page 4	We conjecture that the consequence of Theorem 1.3 can be strengthened to EXP 6⊂ P/poly , and that MCSP is (unconditionally) not NP-hard under uniform […]
TCS-6218	Computational complexity	New Insights on the (Non-)Hardness of Circuit Minimization and Related Problems — Explicit open question on PDF page 4	However, we do not know if they carry over to instances with a wider “gap” between the Yes and No instances; earlier hardness results such […]
TCS-6219	Computational complexity	Fractional Coverings, Greedy Coverings, and Rectifier Networks — Explicit open question on PDF page 4	For arbitrary-depth networks, the values OR(Dn ) and SUM(Dn ) are Θ(n log n), as shown by Boyar and Find [1] and Selezneva [28].2 In […]
TCS-6238	Computational complexity	A Composition Theorem for Conical Juntas — Explicit open question on PDF page 7	The requirement that Ψ̂v is feasible for (Dual) is merely a technical assumption that helps us in the upcoming proof (akin to a “strengthened induction […]
TCS-6382	Computational complexity	Oblivious Complexity Classes Revisited: Lower Bounds and Hierarchies — Explicit open question on PDF page 5	Unfortunately, this result does not immediately imply fixed-polynomial lower bounds for O2 P7 as it is unknown and, in fact, unlikely that O2 P contains […]
TCS-6492	Computational complexity	Folklore Sampling is Optimal for Exact Hopsets: Confirming the $\sqrt{n}$ Barrier — Open Question 1	Prove that, for any m, every nnode, m-edge directed graph has an O(m)-edge shortcut/hopset that reduces diameter to O(nc ), where c is a constant […]
TCS-6494	Computational complexity	Integer Multiplication is at Least as Hard as Matrix Transposition — Unresolved-question passage on page 15	Is there a way to reduce this problem to a single integer multiplication problem of size O(np)?
TCS-6498	Algorithms & data structures	Are splay trees dynamically optimal?	Fix n ordered keys and an access sequence X. In the root-BST model, an access is served by rotations until its key is at the root; its cost is one plus the number of rotations. Let OPT(X) minimize total cost over offline executions, allowing an optimal initial tree. Is there a universal constant C such that, for every initial splay tree T₀ and ever
TCS-6510	Algorithms & data structures	Can exact weighted all-pairs shortest paths be computed in truly subcubic time?	Is there a constant $\varepsilon>0$ and a uniform randomized algorithm that, for every n-vertex directed graph with real edge weights and no negative-weight cycle, outputs all exact shortest-path distances in $O(n^{3-\varepsilon})$ worst-case time with probability at least 2/3? Use a comparison-addition real RAM: adding, subtracting, and comparing 
TCS-6503	Algorithms & data structures	The online Boolean matrix–vector multiplication conjecture	Given a Boolean matrix $M\in\{0,1\}^{n\times n}$, receive vectors $v_1,\ldots,v_n\in\{0,1\}^n$ one at a time. Output each Boolean product $(Mv_t)_i=\bigvee_{j=1}^{n}(M_{ij}\wedge(v_t)_j)$ before receiving $v_{t+1}$. Is there any constant $\varepsilon>0$ and randomized algorithm with total running time $O(n^{3-\varepsilon})$ and error probability at
TCS-6511	Algorithms & data structures	Is Exact Matching on general graphs in deterministic polynomial time?	Is there a deterministic algorithm, polynomial in the input bit length, that decides the following problem? Given a simple undirected graph G on an even number n of vertices, each edge colored red or blue, and an integer $0\le k\le n/2$, determine whether G has a perfect matching containing exactly k red edges. The algorithm must be correct on ever
TCS-0590	Algorithms & data structures	Hill’s formula for complete-graph crossing numbers	Hill’s formula for complete-graph crossing numbers
TCS-0595	Algorithms & data structures	Computing disjoint paths	Computing disjoint paths
TCS-0611	Algorithms & data structures	Bipartite Exact Matching: deterministic polynomial time	Given a bipartite graph $G=(L\cup R,E)$ with $|L|=|R|=n$, a red/blue coloring of its edges, and $k\in\{0,\ldots,n\}$, decide whether $G$ has a perfect matching containing exactly $k$ red edges. The historical question asks for a deterministic algorithm polynomial in the ordinary bit encoding of $(G,k)$. An April 2026 preprint claims such an algorit
TCS-6508	Algorithms & data structures	Do splay trees support deque operations in constant amortized time?	Start from an arbitrary binary search tree containing $n$ ordered keys, and perform $m$ legal double-ended queue operations. Insert-min creates a new minimum as the root with the old tree as its right child; insert-max is symmetric. Delete-min splays the minimum to the root, removes it, and keeps its right subtree; delete-max is symmetric. Is the t
TCS-0474	Algorithms & data structures	Can pointer-machine working-set heaps have constant amortized insertion and decrease-key?	Does there exist a deterministic online priority queue in the pointer-machine model below and an absolute constant C such that every legal sequence of M operations, starting from an empty queue, has total cost at most $C(M+\sum_{x\ \mathrm{extracted}}\log \Gamma(x))$? The operations are insert, find-min, decrease-key, and extract-min. For an extrac
TCS-0589	Algorithms & data structures	Finding H-Induced Minors	Finding H-Induced Minors
TCS-6512	Algorithms & data structures	Does splaying every BST preorder take linear total time?	Is there an absolute constant C such that, for every n and every two binary search trees A and B on the same n distinct ordered keys, searching for the keys of preorder(B), in order, using bottom-up splaying starting from A costs at most Cn? Define preorder recursively as root, then left-subtree preorder, then right-subtree preorder. Every key is s
TCS-6509	Algorithms & data structures	Does recursively splitting a splay tree always take linear total time?	Start with an arbitrary n-node binary search tree. A split operation receives a current component tree and a key x in it, searches for x, splays x to that component’s root, and deletes x, leaving its left and right subtrees as separate components. Is the total cost of every legal sequence of n splits O(n)? Count all searches, rotations, and constan
TCS-0594	Algorithms & data structures	Colouring Graphs of Bounded Diameter	Colouring Graphs of Bounded Diameter
TCS-1141	Algorithms & data structures	Can reachability diameter be approximated within a constant in near-linear time?	For an unweighted directed graph $G=(V,E)$, define $D(G)=\max\{d_G(u,v):d_G(u,v)<\infty\}$. Is there an absolute constant $C\ge1$ and one randomized word-RAM algorithm that, on every input, returns an estimate $D(G)/C\le\widehat D\le D(G)$ with probability at least 2/3 in $\widetilde O(n+m)$ worst-case time? Here $n=|V|$, $m=|E|$, words have $\Thet
TCS-0477	Algorithms & data structures	Can the final survivors of an offline heap sequence be found with linear comparisons?	Does there exist a deterministic comparison algorithm and an absolute constant C that, for every legal sequence of N insert and delete-min operations starting from an empty priority queue, determines exactly which inserted items remain after the entire sequence using at most CN key comparisons? The complete operation sequence and all inserted keys 
TCS-0479	Algorithms & data structures	Can an acyclic subgraph preserve a constant fraction of the optimal reachable pairs?	For a finite directed graph G=(V,E), let $R(D)=|\{(u,v)\in V^2:u\ne v,\text{ a directed path from }u\text{ to }v\text{ exists in }D\}|$ and $\mathrm{OPT}(G)=\max\{R((V,F)):F\subseteq E,\ (V,F)\text{ is acyclic}\}$. Do there exist a constant alpha>0 and a deterministic algorithm running in time polynomial in |V|+|E| that, for every G, outputs F subs
TCS-0585	Algorithms & data structures	Hardness/tractability radius of Hamiltonian Cycle	Hardness/tractability radius of Hamiltonian Cycle
TCS-0475	Algorithms & data structures	Does ordinary median-of-medians selection with groups of three run in linear time?	Is there an absolute constant C such that the fixed deterministic comparison algorithm Select3 below uses at most Cn key comparisons on every sequence A of n distinct ordered keys and every requested rank $1\le k\le n$? Its output must be the k-th smallest key. The question concerns the one-grouping-pass algorithm exactly as specified; all recursiv
TCS-6514	Algorithms & data structures	Do pure pairing heaps support O(log log n) amortized decrease-key?	For the pure pairing heap defined below, is there a universal constant C such that every legal sequence of M operations starting with empty heaps costs at most $C[M+D(1+\log N)+K(1+\log\log(N+2))]$? Here D counts delete-min operations, K counts decrease-key operations, and $N\ge2$ is the maximum of 2 and the total number of live items across all he
TCS-0480	Algorithms & data structures	Does the expected redundancy of optimal alphabetic trees with random weights converge?	For each n >= 2, let $D=(D_1,\ldots,D_n)$ be uniform on the probability simplex, equivalently Dirichlet(1,...,1). Let $C_n(D)=\min_T\sum_{i=1}^n D_i d_T(i)$, where T ranges over full ordered binary trees with leaves 1,...,n in that left-to-right order and d_T(i) is the depth of leaf i, with root depth zero. Define $H(D)=-\sum_iD_i\log_2D_i$ and $r_
TCS-0596	Algorithms & data structures	Odd cycle transversal in P5 -free graphs	Odd cycle transversal in P5 -free graphs
TCS-0598	Algorithms & data structures	Precoloring extension of graphs	Precoloring extension of graphs
TCS-1468	Algorithms & data structures	Can four-sided skyline reporting match ordinary range reporting?	Preprocess a static set $P\subseteq[N]^2$ of $N$ points, with distinct coordinates in each dimension, on a word RAM with $\Theta(\log N)$-bit words. Is there a structure using $N\log^{O(1)}N$ words that reports the skyline of $P\cap([a,b]\times[c,d])$ in worst-case $O(\log\log N+k)$ time, where $k$ is the number of reported points? A point is on th
TCS-6502	Algorithms & data structures	Can lazy B-tree priority queues keep their I/O bounds with stable handles?	Is there a deterministic comparison-based external-memory priority queue with a universal constant c of internal storage at most cB words that satisfies the following bounds for every capacity $N\ge B\ge2$? Starting empty and never holding more than N elements, it uses $O(1+N/B)$ external blocks, supports insertion and handle-based decrease-key in 
TCS-0471	Algorithms & data structures	Reporting object intersections inside half-plane queries	Reporting object intersections inside half-plane queries
TCS-0576	Algorithms & data structures	A spectral bound on the $k$-token graph of G	A spectral bound on the $k$-token graph of G
TCS-0577	Algorithms & data structures	Complexity of four-coloring with one crossing	Complexity of four-coloring with one crossing
TCS-0578	Algorithms & data structures	Crossing threshold for four-coloring hardness	Crossing threshold for four-coloring hardness
TCS-0591	Algorithms & data structures	k-Community	k-Community
TCS-0600	Algorithms & data structures	Best strategy to catch the drunk robber	Best strategy to catch the drunk robber
TCS-0601	Algorithms & data structures	Computing edge and nodes search numbers on special graph classes	Computing edge and nodes search numbers on special graph classes
TCS-0602	Algorithms & data structures	Connected node search number	Connected node search number
TCS-0605	Algorithms & data structures	Escaping from random cops	Escaping from random cops
TCS-0607	Algorithms & data structures	Optimal randomized ray-search strategies without order restrictions	Optimal randomized ray-search strategies without order restrictions
TCS-1000	Algorithms & data structures	Degenerate and slowly evolving dynamic networks	Degenerate and slowly evolving dynamic networks
TCS-1002	Algorithms & data structures	Temporal communities, multistage meta-theorems and burstiness	Temporal communities, multistage meta-theorems and burstiness
TCS-1003	Algorithms & data structures	Temporal matching in O ∗ (2n ) FPT time?	Temporal matching in O ∗ (2n ) FPT time?
TCS-1142	Algorithms & data structures	Can we remove the term |{(u, v) : D[u, v] ̸= d(u, v)}| from the definition of the prediction error η?	Can we remove the term |{(u, v) : D[u, v] ̸= d(u, v)}| from the definition of the prediction error η?
TCS-1147	Algorithms & data structures	Can one obtain deterministic algorithms for 2-DSP and Min-2-DSP, which match the time bounds guaranteed by the current fastest randomized algorithms?	Can one obtain deterministic algorithms for 2-DSP and Min-2-DSP, which match the time bounds guaranteed by the current fastest randomized algorithms?
TCS-1152	Algorithms & data structures	Is Upper Clique Transversal polynomial-time solvable on permutation graphs or, more generally, on graphs of (linear) mim-width 1?	Is Upper Clique Transversal polynomial-time solvable on permutation graphs or, more generally, on graphs of (linear) mim-width 1?
TCS-1153	Algorithms & data structures	For a given temporal graph G, how to compute the minimum number of time-labels to be modified in order to obtain a comparability temporal graph?	For a given temporal graph G, how to compute the minimum number of time-labels to be modified in order to obtain a comparability temporal graph?
TCS-1154	Algorithms & data structures	Is there an algorithm that solves Face Cover in 2O( k) time, where k is the face cover number?	Is there an algorithm that solves Face Cover in 2O( k) time, where k is the face cover number?
TCS-1174	Algorithms & data structures	If yes, can f be polynomial?	If yes, can f be polynomial?
TCS-1178	Algorithms & data structures	Does the membership problem exhibit a qAC0 vs. NL-complete dichotomy?	Does the membership problem exhibit a qAC0 vs. NL-complete dichotomy?
TCS-1183	Algorithms & data structures	– Series-parallel graphs Theorem 7 Negative examples – Same rotation system – Different rotation systems, Theorem 11 all implementing embeddings	– Series-parallel graphs Theorem 7 Negative examples – Same rotation system – Different rotation systems, Theorem 11 all implementing embeddings
TCS-1184	Algorithms & data structures	A natural question that remains open is the cut-off: if there is a number n such that we cannot synchronize almost surely n tokens, how […]	A natural question that remains open is the cut-off: if there is a number n such that we cannot synchronize almost surely n tokens, how […]
TCS-1185	Algorithms & data structures	Is there an algorithm that, given a digraph D, decides whether sinv⩽p 1 (D) ⩽ 1 holds in time f (p) · nO(1) for some […]	Is there an algorithm that, given a digraph D, decides whether sinv⩽p 1 (D) ⩽ 1 holds in time f (p) · nO(1) for some […]
TCS-1208	Algorithms & data structures	We leave the open problem, whether the antichain case can also be generalized to all k > 3.	We leave the open problem, whether the antichain case can also be generalized to all k > 3.
TCS-1232	Algorithms & data structures	It is an open question whether WST can be updated in O(log n) worst-case time per insert or delete operation.	It is an open question whether WST can be updated in O(log n) worst-case time per insert or delete operation.
TCS-1246	Algorithms & data structures	The class of Eulerian digraphs is well-quasi-ordered by weak immersion.	The class of Eulerian digraphs is well-quasi-ordered by weak immersion.
TCS-1251	Algorithms & data structures	Although there is an output-sensitive algorithm for listing triangles [6], it remains open whether it can be extended to arbitrary cyclic queries.	Although there is an output-sensitive algorithm for listing triangles [6], it remains open whether it can be extended to arbitrary cyclic queries.
TCS-1265	Algorithms & data structures	Can a 2-edge-connected outerplane graph be augmented to 3-edge-connectivity in near-linear or better time?	Can a 2-edge-connected outerplane graph be augmented to 3-edge-connectivity in near-linear or better time?
TCS-1278	Algorithms & data structures	Every 2-CNF formula φ on n variables has a 2-CNF encoding φ′ such 2 that |φ′ | ≤ ( 41 + o(1)) lgn n .	Every 2-CNF formula φ on n variables has a 2-CNF encoding φ′ such 2 that |φ′ | ≤ ( 41 + o(1)) lgn n .
TCS-1292	Algorithms & data structures	It is unknown whether there exists a deterministic algorithm to reconstruct bounded-degree graphs in o(n2 ) queries.	It is unknown whether there exists a deterministic algorithm to reconstruct bounded-degree graphs in o(n2 ) queries.
TCS-1307	Algorithms & data structures	However, understanding whether κT is large only for “pathological” constructions remains an open question.	However, understanding whether κT is large only for “pathological” constructions remains an open question.
TCS-1317	Algorithms & data structures	Extending the theory to values of α close to 0 remains an open problem.	Extending the theory to values of α close to 0 remains an open problem.
TCS-1322	Algorithms & data structures	If p = ω(1/ n) is at most 1/2 and G ∼ G(n, p) or G ∼ G(n, 1 − p), then √ G is […]	If p = ω(1/ n) is at most 1/2 and G ∼ G(n, p) or G ∼ G(n, 1 − p), then √ G is […]
TCS-1338	Algorithms & data structures	For a set system S Ď 2rms , weights w : rms Ñ Rě0 and ϵ ą 0, there exists a p1 ˘ ϵq sparsifier […]	For a set system S Ď 2rms , weights w : rms Ñ Rě0 and ϵ ą 0, there exists a p1 ˘ ϵq sparsifier […]
TCS-1345	Algorithms & data structures	It should be mentioned that for general A and B, it is unknown whether the relation A ▷ B (or, equivalently, the existence of a […]	It should be mentioned that for general A and B, it is unknown whether the relation A ▷ B (or, equivalently, the existence of a […]
